time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
127,32.45491899643632,2,29.47295139786179,23.41608652330725,73.63243053951854,0.0038252668,0.018528424,HOLD,In cooldown (4s remaining),✅ NORMAL LOAD - 32 req/s,False,False
128,30.421407713174645,2,28.252844627904786,22.450168663757957,70.84973883321406,0.004541606,0.018420516,HOLD,In cooldown (3s remaining),✅ NORMAL LOAD - 30 req/s,False,False
129,38.43783490134392,2,33.06270094080635,26.25797157813836,75.7891358475413,0.003479459,0.013190328,HOLD,In cooldown (2s remaining),✅ NORMAL LOAD - 38 req/s,False,False
130,28.83461999824597,2,27.30077199894758,21.696444499166837,69.64041558829454,0.0054802047,0.014952583,HOLD,In cooldown (1s remaining),💤 LOW LOAD - 29 req/s,False,False
131,34.240005164683694,2,30.544003098810215,24.264002453224755,73.29258297469391,0.003882003,0.0075055035,HOLD,In cooldown (0s remaining),✅ NORMAL LOAD - 34 req/s,False,False
132,33.664711911918594,2,30.198827147151157,23.99073815816133,76.18395700745698,0.0050662486,0.01144961,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=30.5%",✅ NORMAL LOAD - 34 req/s,False,False
133,26.664500643924217,2,25.99870038635453,20.665637805864,72.43104128773119,0.00800869,0.009286509,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=30.2%",💤 LOW LOAD - 27 req/s,False,False
134,24.15795925567549,2,24.494775553405294,19.47503064644586,72.8479366236555,0.009614186,0.021799462,SCALE_DOWN,Low spike probability (0.01) + Low CPU (26.0%) [HIT MIN LIMIT],💤 LOW LOAD - 24 req/s,False,False
135,28.301543217218203,2,26.980925930330923,21.443233028178646,72.30704068845259,0.0063490784,0.02327543,HOLD,In cooldown (9s remaining),💤 LOW LOAD - 28 req/s,False,False
136,23.37276985970457,2,24.023661915822743,19.10206568335967,68.07133154678093,0.017707238,0.037518553,HOLD,In cooldown (8s remaining),💤 LOW LOAD - 23 req/s,False,False
