time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
144,35.0,2,31.0,24.625,78.7245714319937,0.010908727,0.009122309,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
145,35.0,2,31.0,24.625,74.27363000719521,0.011680254,0.008853211,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
146,35.0,2,31.0,24.625,76.33770615078234,0.009929441,0.010567612,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
147,35.0,2,31.0,24.625,74.77511978198649,0.017168984,0.012422031,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
148,35.0,2,31.0,24.625,69.0414203144728,0.016924305,0.014088164,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
149,35.0,2,31.0,24.625,73.85609306991059,0.009934608,0.009070891,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
150,35.0,2,31.0,24.625,74.94542799950217,0.010658187,0.008920291,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
151,35.0,2,31.0,24.625,71.95086455173362,0.012482797,0.012192071,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
152,35.0,2,31.0,24.625,73.01447916690161,0.010056227,0.010375141,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
153,35.0,2,31.0,24.625,75.07790897615261,0.009345541,0.009623935,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
154,35.0,2,31.0,24.625,76.08765677466907,0.010612273,0.009242588,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
155,35.0,2,31.0,24.625,72.01260324361292,0.010056227,0.010375141,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
156,35.0,2,31.0,24.625,73.79015115994949,0.009735842,0.009930125,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
157,35.0,2,31.0,24.625,76.47699618918342,0.017168984,0.012727728,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
158,35.0,2,31.0,24.625,74.05333233264997,0.012559217,0.01118316,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
159,35.0,2,31.0,24.625,73.17128088961982,0.010056227,0.010953191,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
160,35.0,2,31.0,24.625,80.00840319815914,0.011112881,0.009449854,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
161,35.0,2,31.0,24.625,74.27234622563982,0.011047876,0.009397383,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
162,35.0,2,31.0,24.625,72.34235637643026,0.010886697,0.008945861,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
163,35.0,2,31.0,24.625,74.29258520518891,0.014194088,0.01141193,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
164,35.0,2,31.0,24.625,72.25070914641748,0.0127993785,0.011243761,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
165,35.0,2,31.0,24.625,75.94657202900241,0.015725303,0.013659809,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
166,35.0,2,31.0,24.625,73.98967286164532,0.010696997,0.009633521,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
167,35.0,2,31.0,24.625,76.51301624333614,0.010056227,0.010131086,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
168,35.0,2,31.0,24.625,73.7436069244073,0.010439706,0.00998554,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
169,35.0,2,31.0,24.625,75.0311158164618,0.016924305,0.014088164,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
170,35.0,2,31.0,24.625,73.52930172531887,0.010523891,0.008414843,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
171,35.0,2,31.0,24.625,74.84530457304689,0.009405527,0.009598177,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
172,35.0,2,31.0,24.625,74.67833499558215,0.01006146,0.009537595,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
173,35.0,2,31.0,24.625,72.32745713251775,0.012532311,0.010804842,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
174,35.0,2,31.0,24.625,72.03030451158513,0.011680254,0.008853211,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
175,35.0,2,31.0,24.625,77.91315870405195,0.0124548245,0.01111895,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
176,35.0,2,31.0,24.625,75.83124161381862,0.012562027,0.0117444005,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
177,35.0,2,31.0,24.625,75.39517773143822,0.012559217,0.015471082,HOLD,"Holding: prob_30s=0.01, prob_60s=0.02, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
178,35.0,2,31.0,24.625,73.74242334156126,0.010745042,0.009264975,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
179,35.0,2,31.0,24.625,74.49340674925602,0.009614232,0.010169389,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
180,35.0,2,31.0,24.625,76.64791642714627,0.010658187,0.008486897,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
181,35.0,2,31.0,24.625,74.55937204161111,0.01154443,0.009564254,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
182,35.0,2,31.0,24.625,73.25207500954204,0.012721361,0.010716725,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
183,35.0,2,31.0,24.625,75.20568170046691,0.010787738,0.008856304,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
184,35.0,2,31.0,24.625,74.19612146449005,0.012789453,0.010557754,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
185,35.0,2,31.0,24.625,69.82666308092067,0.010658187,0.008920291,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
186,35.0,2,31.0,24.625,74.3340157291082,0.010523891,0.0090440735,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
187,35.0,2,31.0,24.625,76.99720460836555,0.0124548245,0.010943427,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
188,35.0,2,31.0,24.625,77.31029558574397,0.010056227,0.010108807,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
189,35.0,2,31.0,24.625,76.58191026392348,0.010658187,0.009135447,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
190,35.0,2,31.0,24.625,71.77454064115328,0.010056227,0.010131086,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
191,35.0,2,31.0,24.625,74.42322816917631,0.010886697,0.008945861,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
192,35.0,2,31.0,24.625,77.9730749065561,0.010720922,0.008534327,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
193,35.0,2,31.0,24.625,74.68229498815955,0.012710501,0.012179478,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
194,35.0,2,31.0,24.625,75.42132342692044,0.010878372,0.00905425,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
195,35.0,2,31.0,24.625,73.74935238030359,0.013542344,0.011493664,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
196,35.0,2,31.0,24.625,72.18110365180047,0.010942389,0.008359402,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
197,35.0,2,31.0,24.625,72.67562015767876,0.011047876,0.009146802,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
198,35.0,2,31.0,24.625,77.03109031382854,0.016924305,0.014088164,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
199,35.0,2,31.0,24.625,76.30602184860884,0.014194088,0.011299623,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
200,35.0,2,31.0,24.625,74.2061071434161,0.010950763,0.0087703625,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
201,35.0,2,31.0,24.625,75.69075233048754,0.014399874,0.010648405,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
202,35.0,2,31.0,24.625,73.99438458387552,0.010658187,0.008920291,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
203,35.0,2,31.0,24.625,71.71445967734307,0.013176928,0.010366958,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
204,35.0,2,31.0,24.625,73.65707497316438,0.012589815,0.01111958,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
205,35.0,2,31.0,24.625,73.57561450098663,0.010787738,0.008856304,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
206,35.0,2,31.0,24.625,72.54271080128692,0.01310001,0.0103094485,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
207,35.0,2,31.0,24.625,76.04147465604093,0.009227632,0.009598177,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
208,35.0,2,31.0,24.625,75.36479512441286,0.0124548245,0.010412769,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
209,35.0,2,31.0,24.625,78.1591844481039,0.012532311,0.010943427,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
210,35.0,2,31.0,24.625,75.99233545708596,0.012559217,0.01118316,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
211,35.0,2,31.0,24.625,75.14580544095698,0.010682167,0.0094356835,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
212,35.0,2,31.0,24.625,71.59985202080588,0.0124548245,0.01111895,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
213,35.0,2,31.0,24.625,75.56744697230828,0.010724614,0.009019551,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
214,35.0,2,31.0,24.625,74.5651417988027,0.012721361,0.01019974,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
215,35.0,2,31.0,24.625,78.71076800017845,0.014399874,0.010648405,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
216,35.0,2,31.0,24.625,72.39557145520433,0.010523891,0.0086047165,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
217,35.0,2,31.0,24.625,73.96823723508555,0.011047876,0.009397383,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
218,35.0,2,31.0,24.625,74.69639659260311,0.010720922,0.008534327,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
219,35.0,2,31.0,24.625,74.30689214072612,0.0078276675,0.009518565,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
220,35.0,2,31.0,24.625,74.58722642402023,0.012972805,0.010726203,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
221,35.0,2,31.0,24.625,70.54087339422719,0.010878372,0.008513569,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
222,35.0,2,31.0,24.625,70.94589951032783,0.010612273,0.009242588,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
223,35.0,2,31.0,24.625,74.77782328116135,0.010886697,0.008721631,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
224,35.0,2,31.0,24.625,75.69061176426915,0.012559217,0.01118316,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
225,35.0,2,31.0,24.625,73.71782922500623,0.0123497145,0.010249778,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
226,35.0,2,31.0,24.625,76.86738885771496,0.0117526,0.012067336,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
227,35.0,2,31.0,24.625,74.54265602591028,0.010658187,0.009063663,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
228,35.0,2,31.0,24.625,72.86149044905082,0.010056227,0.010075566,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
229,35.0,2,31.0,24.625,75.46375110620173,0.010747682,0.012924858,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
230,35.0,2,31.0,24.625,78.97424624779958,0.01006146,0.009537595,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
231,35.0,2,31.0,24.625,75.67183651062652,0.010634399,0.0077809184,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
232,35.0,2,31.0,24.625,73.27324740763159,0.011112881,0.008981273,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
233,35.0,2,31.0,24.625,76.32874802825128,0.017168984,0.012727728,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
234,35.0,2,31.0,24.625,77.92062829235624,0.016924305,0.014088164,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
235,35.0,2,31.0,24.625,75.83855751367486,0.010872991,0.009232577,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
236,35.0,2,31.0,24.625,81.09455153896813,0.012711651,0.010846335,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
237,35.0,2,31.0,24.625,73.7905540564467,0.010749554,0.008842682,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
238,35.0,2,31.0,24.625,70.90303464186952,0.010523891,0.0086047165,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
239,35.0,2,31.0,24.625,71.63389831943161,0.010523891,0.009189417,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
240,35.0,2,31.0,24.625,73.05947187816705,0.010523891,0.0090440735,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
241,35.0,2,31.0,24.625,76.01062431273087,0.012466619,0.008486897,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
242,35.0,2,31.0,24.625,74.97771349688834,0.009131603,0.010169389,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
243,35.0,2,31.0,24.625,72.78839031237013,0.009735842,0.009930125,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
244,35.0,2,31.0,24.625,76.36240537465638,0.01310001,0.0103094485,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
245,35.0,2,31.0,24.625,71.7126198267675,0.010878372,0.008840988,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
246,35.0,2,31.0,24.625,73.2775749262839,0.0118291285,0.008691691,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
247,35.0,2,31.0,24.625,73.50909249283173,0.011680254,0.008853211,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
248,35.0,2,31.0,24.625,75.89871731614097,0.010886697,0.008456687,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
249,35.0,2,31.0,24.625,75.36875393834822,0.0117526,0.012425388,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
250,35.0,2,31.0,24.625,76.22468816102663,0.010056227,0.011381747,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
251,35.0,2,31.0,24.625,72.27998055662763,0.012711651,0.010846335,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
252,35.0,2,31.0,24.625,75.86802312294363,0.010523891,0.0086047165,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
253,35.0,2,31.0,24.625,75.76707008961435,0.010658187,0.008486897,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
254,35.0,2,31.0,24.625,75.46021958039903,0.01006146,0.009162533,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
255,35.0,2,31.0,24.625,75.37452932146279,0.0108109405,0.009167028,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
256,35.0,2,31.0,24.625,70.44458702752887,0.0124548245,0.010412769,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
257,35.0,2,31.0,24.625,76.41592711948746,0.010942389,0.008359402,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
258,35.0,2,31.0,24.625,79.35961435010127,0.010682167,0.009213521,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
259,35.0,2,31.0,24.625,74.02356395707312,0.010724614,0.009019551,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
260,35.0,2,31.0,24.625,71.73617619487565,0.008585202,0.00989955,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
261,35.0,2,31.0,24.625,74.20421948744796,0.012507013,0.009919546,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
262,35.0,2,31.0,24.625,75.55828321247218,0.010787738,0.008970122,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
263,35.0,2,31.0,24.625,73.86022905293075,0.010682167,0.0094356835,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
264,35.0,2,31.0,24.625,77.40381193538836,0.010658187,0.008486897,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
265,35.0,2,31.0,24.625,72.35314477084398,0.011112881,0.008981273,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
266,35.0,2,31.0,24.625,76.10269051434824,0.009131603,0.009930125,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
267,35.0,2,31.0,24.625,75.79238230209452,0.015931737,0.012727728,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
268,35.0,2,31.0,24.625,72.41146896482512,0.010950763,0.008546808,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
269,35.0,2,31.0,24.625,74.30612085900256,0.010950763,0.008546808,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
270,35.0,2,31.0,24.625,73.30339625426176,0.010115456,0.009893397,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
271,35.0,2,31.0,24.625,74.93099915043423,0.010923352,0.011527465,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
272,35.0,2,31.0,24.625,73.47009795584924,0.009735842,0.010169389,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
273,35.0,2,31.0,24.625,75.9725499226736,0.012846992,0.010990518,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
274,35.0,2,31.0,24.625,75.66838224078975,0.010658187,0.009282245,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
275,35.0,2,31.0,24.625,75.40016797095572,0.010115456,0.00998554,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
276,35.0,2,31.0,24.625,77.40513034334339,0.010878372,0.008513569,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
277,35.0,2,31.0,24.625,75.09310759584744,0.012711651,0.010846335,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
278,35.0,2,31.0,24.625,77.26396405677842,0.012721361,0.010427969,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
279,35.0,2,31.0,24.625,74.93356058394569,0.014864382,0.013617306,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
280,35.0,2,31.0,24.625,76.65139732961843,0.012721361,0.01019974,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
281,35.0,2,31.0,24.625,73.29677871541699,0.0126286475,0.010722723,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
282,35.0,2,31.0,24.625,74.78963049603159,0.01092362,0.007712828,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
283,35.0,2,31.0,24.625,75.01237076164496,0.010547572,0.009341335,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=31.0%",✅ NORMAL LOAD - 35 req/s,False,False
